Transaction ID,Date of Travel,Company,City,KM Travelled,Price Charged,Cost of Trip
10000539,42378,Yellow Cab,CHICAGO IL,3.57,71.24,47.9808
10000540,42372,Yellow Cab,CHICAGO IL,13.92,293.32,187.0848
10000541,42373,Yellow Cab,CHICAGO IL,38.48,721.76,554.112
10000542,42380,Yellow Cab,CHICAGO IL,8.56,184.47,123.264
10000543,42378,Yellow Cab,CHICAGO IL,2.24,40.23,30.3744
10000544,42377,Yellow Cab,CHICAGO IL,14.82,316.42,192.0672
10000545,42376,Yellow Cab,CHICAGO IL,33.35,618.89,408.204
10000546,42378,Yellow Cab,CHICAGO IL,39.78,857.28,529.8696
10000547,42379,Yellow Cab,CHICAGO IL,37.4,671.66,457.776
10000548,42375,Yellow Cab,CHICAGO IL,6.93,142.43,83.16
10000549,42375,Yellow Cab,CHICAGO IL,38.61,816.65,509.652
10000550,42376,Yellow Cab,CHICAGO IL,11.88,253.65,163.944
10000551,42372,Yellow Cab,CHICAGO IL,17.85,421.9,222.768
10000552,42373,Yellow Cab,CHICAGO IL,16,328.84,197.76
10000553,42376,Yellow Cab,CHICAGO IL,31.35,569.26,432.63
10000554,42376,Yellow Cab,CHICAGO IL,20.7,400.66,280.692
10000555,42377,Yellow Cab,CHICAGO IL,11.6,247.67,167.04
10000556,42375,Yellow Cab,CHICAGO IL,25.76,483.18,352.3968
10000557,42371,Yellow Cab,CHICAGO IL,12.36,287.06,155.736
10000558,42371,Yellow Cab,CHICAGO IL,4.12,101.74,54.8784
10000559,42371,Yellow Cab,CHICAGO IL,18.18,401.73,231.2496
10000560,42371,Yellow Cab,CHICAGO IL,18.08,406.95,221.2992
10000561,42375,Yellow Cab,CHICAGO IL,20.06,360.25,243.1272
10000562,42380,Yellow Cab,CHICAGO IL,29.43,587.25,384.9444
10000563,42376,Yellow Cab,CHICAGO IL,12.48,254.01,167.7312
10000564,42371,Yellow Cab,CHICAGO IL,36.3,761.2,483.516
10000565,42379,Yellow Cab,CHICAGO IL,1.94,40.26,24.444
10000566,42381,Yellow Cab,CHICAGO IL,2.4,45.5,33.408
10000567,42377,Yellow Cab,CHICAGO IL,40.33,796.7,532.356
10000568,42372,Yellow Cab,CHICAGO IL,23.8,523.35,328.44
10000569,42373,Yellow Cab,CHICAGO IL,34.68,664.33,499.392
10000570,42380,Yellow Cab,CHICAGO IL,4.28,87.97,60.6048
10000571,42372,Yellow Cab,CHICAGO IL,34.3,774.22,481.572
10000572,42377,Yellow Cab,CHICAGO IL,12.74,238.96,175.812
10000573,42375,Yellow Cab,CHICAGO IL,14.7,322.66,204.624
10000574,42376,Yellow Cab,CHICAGO IL,32.77,712.75,401.1048
10000575,42378,Yellow Cab,CHICAGO IL,36.8,807.74,503.424
10000576,42372,Yellow Cab,CHICAGO IL,21.84,470.66,296.1504
10000577,42376,Yellow Cab,CHICAGO IL,9.28,172.21,119.1552
10000578,42375,Yellow Cab,CHICAGO IL,24.24,435.32,343.2384
10000579,42372,Yellow Cab,CHICAGO IL,27.25,681.21,382.59
10000580,42381,Yellow Cab,CHICAGO IL,24.61,456.7,318.9456
10000581,42377,Yellow Cab,CHICAGO IL,26.46,533.27,320.6952
10000582,42375,Yellow Cab,CHICAGO IL,12.36,241.7,152.7696
10000583,42372,Yellow Cab,CHICAGO IL,19.8,431.64,275.616
10000584,42376,Yellow Cab,CHICAGO IL,45.2,992.12,574.944
10000585,42377,Yellow Cab,CHICAGO IL,14.82,310.51,190.2888
10000586,42376,Yellow Cab,CHICAGO IL,4.16,88.82,57.9072
10000587,42376,Yellow Cab,CHICAGO IL,8.64,163.78,122.3424
10000588,42371,Yellow Cab,CHICAGO IL,12,275.99,156.96
10000589,42378,Yellow Cab,CHICAGO IL,13,251.62,168.48
10000590,42377,Yellow Cab,CHICAGO IL,11.8,216.62,168.504
10000591,42380,Yellow Cab,CHICAGO IL,44.07,791.44,576.4356
10000592,42371,Yellow Cab,CHICAGO IL,9.63,240.1,127.116
10000593,42378,Yellow Cab,CHICAGO IL,4.04,81.42,58.176
10000594,42376,Yellow Cab,CHICAGO IL,31.08,558.16,417.7152
10000595,42379,Yellow Cab,CHICAGO IL,44.84,850.01,634.9344
10000596,42373,Yellow Cab,CHICAGO IL,18.02,384.74,250.8384
10000597,42376,Yellow Cab,CHICAGO IL,39.44,724.03,482.7456
10000598,42378,Yellow Cab,CHICAGO IL,15.12,331.88,205.0272
10000599,42372,Yellow Cab,CHICAGO IL,11.77,245.78,146.8896
10000600,42371,Yellow Cab,CHICAGO IL,23.75,531.25,336.3
10000601,42375,Yellow Cab,CHICAGO IL,35.34,775.7,508.896
10000602,42380,Yellow Cab,CHICAGO IL,17.44,323.64,249.0432
10000603,42378,Yellow Cab,CHICAGO IL,7.98,160.83,97.6752
10000604,42380,Yellow Cab,CHICAGO IL,35.89,651.7,469.4412
10000605,42371,Yellow Cab,CHICAGO IL,35.52,760.86,430.5024
10000606,42380,Yellow Cab,CHICAGO IL,41.04,769.78,581.1264
10000607,42376,Yellow Cab,CHICAGO IL,24.7,532.3,305.292
10000608,42377,Yellow Cab,CHICAGO IL,4.16,90.48,58.4064
10000609,42372,Yellow Cab,CHICAGO IL,18.19,398.86,224.8284
10000610,42377,Yellow Cab,CHICAGO IL,19.2,383.12,241.92
10000611,42380,Yellow Cab,CHICAGO IL,11.2,232.43,146.496
10000612,42372,Yellow Cab,CHICAGO IL,27.55,695.09,383.496
10000613,42374,Yellow Cab,CHICAGO IL,40.68,860.44,576.0288
10000614,42378,Yellow Cab,CHICAGO IL,35.2,709.41,451.968
10000615,42372,Yellow Cab,CHICAGO IL,8.55,181.19,119.016
10000616,42372,Yellow Cab,CHICAGO IL,20.58,425.03,264.2472
10000617,42372,Yellow Cab,CHICAGO IL,27.6,629.65,347.76
10000618,42376,Yellow Cab,CHICAGO IL,15.52,284.91,217.9008
10000619,42378,Yellow Cab,CHICAGO IL,26.22,512.73,314.64
10000620,42375,Yellow Cab,CHICAGO IL,9.72,197.83,123.6384
10000621,42376,Yellow Cab,CHICAGO IL,33.48,674.74,458.0064
10000622,42375,Yellow Cab,CHICAGO IL,26.6,504.24,338.352
10000623,42376,Yellow Cab,CHICAGO IL,5.95,122.29,74.97
10000624,42377,Yellow Cab,CHICAGO IL,24.64,540.84,304.5504
10000625,42377,Yellow Cab,CHICAGO IL,12.35,258.76,174.876
10000626,42378,Yellow Cab,CHICAGO IL,4.8,96.74,67.392
10000627,42372,Yellow Cab,CHICAGO IL,35.64,812.43,449.064
10000628,42372,Yellow Cab,CHICAGO IL,20.37,474.83,276.2172
10000629,42379,Yellow Cab,CHICAGO IL,32.77,621.2,471.888
10000630,42373,Yellow Cab,CHICAGO IL,29.7,539.3,427.68
10000631,42378,Yellow Cab,CHICAGO IL,41.4,826.1,501.768
10000632,42377,Yellow Cab,CHICAGO IL,29.4,639.45,402.192
10000633,42372,Yellow Cab,CHICAGO IL,15.6,340.79,220.896
10000634,42375,Yellow Cab,CHICAGO IL,33.6,683.87,455.616
10000635,42371,Yellow Cab,CHICAGO IL,25.08,532.83,337.0752
10000636,42379,Yellow Cab,CHICAGO IL,37.4,753.75,529.584
10000637,42378,Yellow Cab,CHICAGO IL,42.84,897.58,616.896
10000638,42378,Yellow Cab,CHICAGO IL,8.55,167.2,105.678
10000639,42374,Yellow Cab,CHICAGO IL,5,104.76,60
10000640,42371,Yellow Cab,CHICAGO IL,15.6,374.66,209.664
10000641,42378,Yellow Cab,CHICAGO IL,37.8,807.06,453.6
10000642,42381,Yellow Cab,CHICAGO IL,38.42,774.3,511.7544
10000643,42376,Yellow Cab,CHICAGO IL,41.81,901.02,531.8232
10000644,42380,Yellow Cab,CHICAGO IL,14.4,258.61,196.992
10000645,42377,Yellow Cab,CHICAGO IL,9.52,178.57,117.6672
10000646,42371,Yellow Cab,CHICAGO IL,14.4,349.23,181.44
10000647,42376,Yellow Cab,CHICAGO IL,34.72,699.74,445.8048
10000648,42375,Yellow Cab,CHICAGO IL,23.8,474.91,311.304
10000649,42371,Yellow Cab,CHICAGO IL,37.74,844.27,484.5816
10000650,42371,Yellow Cab,CHICAGO IL,40.66,1005.24,522.0744
10000651,42374,Yellow Cab,CHICAGO IL,46.41,879.77,623.7504
10000652,42378,Yellow Cab,DALLAS TX,4.28,99.97,52.9008
10000653,42380,Yellow Cab,DALLAS TX,20.34,506.77,248.9616
10000654,42372,Yellow Cab,DALLAS TX,20.16,598.87,254.016
10000655,42371,Yellow Cab,DALLAS TX,45.6,1519.56,585.504
10000656,42372,Yellow Cab,DALLAS TX,24,695.87,313.92
10000657,42376,Yellow Cab,DALLAS TX,41.34,1062.17,530.8056
10000658,42377,Yellow Cab,DALLAS TX,12.76,341.1,183.744
10000659,42371,Yellow Cab,DALLAS TX,38.48,1174.44,526.4064
10000660,42377,Yellow Cab,DALLAS TX,43.6,1222.08,554.592
10000661,42379,Yellow Cab,DALLAS TX,42.56,1215.02,536.256
10000662,42374,Yellow Cab,DALLAS TX,37.83,952.35,472.1184
10000663,42371,Yellow Cab,DALLAS TX,12.98,382.31,165.1056
10000664,42372,Yellow Cab,DALLAS TX,44.07,1258.13,560.5704
10000665,42376,Yellow Cab,DALLAS TX,21.6,554.98,272.16
10000666,42374,Yellow Cab,DALLAS TX,46.4,1168.09,562.368
10000667,42372,Yellow Cab,DALLAS TX,45.22,1288.14,634.8888
10000668,42372,Yellow Cab,DALLAS TX,2.36,75.46,32.2848
10000669,42375,Yellow Cab,DALLAS TX,22.22,570.91,317.3016
10000670,42371,Yellow Cab,DALLAS TX,20.9,619.66,258.324
10000671,42376,Yellow Cab,DALLAS TX,40.95,1147.8,501.228
10000672,42372,Yellow Cab,DALLAS TX,15.82,423.84,218.316
10000673,42372,Yellow Cab,DALLAS TX,2.22,63.95,30.636
10000674,42381,Yellow Cab,DALLAS TX,7.84,205.51,101.6064
10000675,42374,Yellow Cab,DALLAS TX,15.26,427.73,190.4448
10000676,42372,Yellow Cab,DALLAS TX,26.5,861.62,343.44
10000677,42375,Yellow Cab,DALLAS TX,34.56,950.75,485.2224
10000678,42371,Yellow Cab,DALLAS TX,5.95,165.15,71.4
10000679,42380,Yellow Cab,DENVER CO,15.08,483.16,199.056
10000680,42377,Yellow Cab,DENVER CO,27.84,875.47,394.2144
10000681,42371,Yellow Cab,DENVER CO,22.54,750.26,302.9376
10000682,42379,Yellow Cab,DENVER CO,24.57,765.35,294.84
10000683,42372,Yellow Cab,DENVER CO,35.96,1207.84,491.9328
10000684,42379,Yellow Cab,DENVER CO,37.8,1098.97,471.744
10000685,42379,Yellow Cab,DENVER CO,28.71,792.1,361.746
10000686,42380,Yellow Cab,LOS ANGELES CA,35.65,810.03,470.58
10000687,42376,Yellow Cab,LOS ANGELES CA,23.73,565.36,318.9312
10000688,42373,Yellow Cab,LOS ANGELES CA,5.25,114.66,66.15
10000689,42375,Yellow Cab,LOS ANGELES CA,9.12,219.29,109.44
10000690,42378,Yellow Cab,LOS ANGELES CA,19.2,444.73,269.568
10000691,42372,Yellow Cab,LOS ANGELES CA,30.78,774.07,369.36
10000692,42372,Yellow Cab,LOS ANGELES CA,11.2,303.8,161.28
10000693,42375,Yellow Cab,LOS ANGELES CA,27.54,643.98,363.528
10000694,42371,Yellow Cab,LOS ANGELES CA,9.54,235.71,129.3624
10000695,42381,Yellow Cab,LOS ANGELES CA,15.75,319.65,192.78
10000696,42372,Yellow Cab,LOS ANGELES CA,24.96,648.08,356.4288
10000697,42372,Yellow Cab,LOS ANGELES CA,21.84,579.88,285.6672
10000698,42372,Yellow Cab,LOS ANGELES CA,12.65,321.31,154.836
10000699,42371,Yellow Cab,LOS ANGELES CA,19.04,452.24,258.1824
10000700,42374,Yellow Cab,LOS ANGELES CA,19.4,406.56,242.112
10000701,42376,Yellow Cab,LOS ANGELES CA,28.34,593.92,377.4888
10000702,42371,Yellow Cab,LOS ANGELES CA,20.23,568.24,242.76
10000703,42371,Yellow Cab,LOS ANGELES CA,27,740.12,324
10000704,42371,Yellow Cab,LOS ANGELES CA,27.36,730.31,374.2848
10000705,42371,Yellow Cab,LOS ANGELES CA,6.84,179.26,93.5712
10000706,42371,Yellow Cab,LOS ANGELES CA,18.9,490.31,235.872
10000707,42371,Yellow Cab,LOS ANGELES CA,19.19,534.92,253.308
10000708,42375,Yellow Cab,LOS ANGELES CA,18.53,384.24,264.6084
10000709,42371,Yellow Cab,LOS ANGELES CA,38.61,1016.46,509.652
10000710,42380,Yellow Cab,LOS ANGELES CA,41.76,856.74,536.1984
10000711,42376,Yellow Cab,LOS ANGELES CA,5.45,132.25,65.4
10000712,42378,Yellow Cab,LOS ANGELES CA,17.68,351.02,214.2816
10000713,42381,Yellow Cab,LOS ANGELES CA,9.72,210.13,134.136
10000714,42379,Yellow Cab,LOS ANGELES CA,23.32,468.14,279.84
10000715,42377,Yellow Cab,LOS ANGELES CA,31.08,733.62,399.0672
10000716,42376,Yellow Cab,LOS ANGELES CA,35.7,795.42,505.512
10000717,42376,Yellow Cab,LOS ANGELES CA,17.1,365.91,217.512
10000718,42376,Yellow Cab,LOS ANGELES CA,14.7,298.34,179.928
10000719,42376,Yellow Cab,LOS ANGELES CA,44.46,1029.82,613.548
10000720,42379,Yellow Cab,LOS ANGELES CA,10.08,235.71,122.1696
10000721,42371,Yellow Cab,LOS ANGELES CA,19.2,529.23,246.528
10000722,42376,Yellow Cab,LOS ANGELES CA,3.51,75.11,42.5412
10000723,42377,Yellow Cab,LOS ANGELES CA,23.92,522.4,318.6144
10000724,42373,Yellow Cab,LOS ANGELES CA,38.85,848.46,540.792
10000725,42374,Yellow Cab,LOS ANGELES CA,15.75,330.07,200.34
10000726,42376,Yellow Cab,LOS ANGELES CA,12.43,265.98,159.6012
10000727,42381,Yellow Cab,LOS ANGELES CA,41.34,994.03,585.3744
10000728,42380,Yellow Cab,LOS ANGELES CA,32.32,670.2,430.5024
10000729,42378,Yellow Cab,LOS ANGELES CA,21.66,458.71,306.7056
10000730,42371,Yellow Cab,LOS ANGELES CA,41.07,916.87,502.6968
10000731,42373,Yellow Cab,LOS ANGELES CA,34.32,749.53,469.4976
10000732,42376,Yellow Cab,LOS ANGELES CA,9.45,214.72,116.802
10000733,42377,Yellow Cab,LOS ANGELES CA,22.31,447.86,281.106
10000734,42371,Yellow Cab,LOS ANGELES CA,22.23,577.73,320.112
10000735,42378,Yellow Cab,LOS ANGELES CA,32.24,711.21,398.4864
10000736,42376,Yellow Cab,LOS ANGELES CA,34.68,780.34,482.7456
10000737,42371,Yellow Cab,LOS ANGELES CA,37.44,1044.79,453.7728
10000738,42371,Yellow Cab,LOS ANGELES CA,22.77,544.9,295.0992
10000739,42379,Yellow Cab,LOS ANGELES CA,37,889.68,497.28
10000740,42379,Yellow Cab,LOS ANGELES CA,33.6,741.21,435.456
10000741,42372,Yellow Cab,LOS ANGELES CA,9.18,221.63,124.4808
10000742,42377,Yellow Cab,LOS ANGELES CA,11.77,280.42,145.4772
10000743,42371,Yellow Cab,LOS ANGELES CA,4.56,113.97,62.928
10000744,42378,Yellow Cab,LOS ANGELES CA,20.7,474.91,288.144
10000745,42377,Yellow Cab,LOS ANGELES CA,5.4,114.36,69.984
10000746,42372,Yellow Cab,LOS ANGELES CA,6.65,180.51,91.77
10000747,42381,Yellow Cab,LOS ANGELES CA,3.27,73.58,45.9108
10000748,42372,Yellow Cab,LOS ANGELES CA,19.2,452.01,246.528
10000749,42381,Yellow Cab,LOS ANGELES CA,14,284.13,194.88
10000750,42372,Yellow Cab,LOS ANGELES CA,21.66,596.32,306.7056
10000751,42379,Yellow Cab,LOS ANGELES CA,42.56,882.54,515.8272
10000752,42375,Yellow Cab,LOS ANGELES CA,27.81,662.57,340.3944
10000753,42380,Yellow Cab,LOS ANGELES CA,21.47,506.78,298.8624
10000754,42374,Yellow Cab,LOS ANGELES CA,22.89,510,315.882
10000755,42374,Yellow Cab,LOS ANGELES CA,6,121.77,81.36
10000756,42371,Yellow Cab,LOS ANGELES CA,7.07,185.88,88.2336
10000757,42380,Yellow Cab,LOS ANGELES CA,34.98,756.22,478.5264
10000758,42379,Yellow Cab,LOS ANGELES CA,26.5,561.2,324.36
10000759,42375,Yellow Cab,LOS ANGELES CA,8.12,193.46,99.3888
10000760,42372,Yellow Cab,LOS ANGELES CA,39.55,969.75,569.52
10000761,42375,Yellow Cab,LOS ANGELES CA,38.4,855.57,483.84
10000762,42372,Yellow Cab,LOS ANGELES CA,21.28,500.98,291.1104
10000763,42373,Yellow Cab,LOS ANGELES CA,29.75,603.78,389.13
10000764,42376,Yellow Cab,LOS ANGELES CA,2.85,69.16,39.672
10000765,42381,Yellow Cab,LOS ANGELES CA,21.6,443.14,290.304
10000766,42375,Yellow Cab,LOS ANGELES CA,18.87,387.13,240.0264
10000767,42376,Yellow Cab,LOS ANGELES CA,20.4,454.52,276.624
10000768,42377,Yellow Cab,LOS ANGELES CA,39.6,960.93,508.464
10000769,42376,Yellow Cab,LOS ANGELES CA,26.5,590.43,337.08
10000770,42376,Yellow Cab,LOS ANGELES CA,7.92,167.73,111.1968
10000771,42371,Yellow Cab,LOS ANGELES CA,1.92,45.47,27.1872
10000772,42372,Yellow Cab,LOS ANGELES CA,3,76.95,36.36
10000773,42380,Yellow Cab,LOS ANGELES CA,1.96,43.24,24.2256
10000774,42374,Yellow Cab,LOS ANGELES CA,7.84,174.68,108.192
10000775,42371,Yellow Cab,LOS ANGELES CA,29.87,733.78,430.128
10000776,42378,Yellow Cab,LOS ANGELES CA,7.21,155.87,89.1156
10000777,42371,Yellow Cab,LOS ANGELES CA,33,928.39,403.92
10000778,42377,Yellow Cab,LOS ANGELES CA,34.5,753.46,484.38
10000779,42378,Yellow Cab,LOS ANGELES CA,9.36,198.22,132.5376
10000780,42372,Yellow Cab,LOS ANGELES CA,42.48,1226.67,581.1264
10000781,42380,Yellow Cab,LOS ANGELES CA,8.96,199.63,117.1968
10000782,42377,Yellow Cab,LOS ANGELES CA,2.26,53.35,27.9336
10000783,42377,Yellow Cab,LOS ANGELES CA,35.35,772.02,432.684
10000784,42372,Yellow Cab,LOS ANGELES CA,29.4,791.76,356.328
10000785,42377,Yellow Cab,LOS ANGELES CA,5.45,115.42,65.4
10000786,42375,Yellow Cab,LOS ANGELES CA,11.88,277.8,145.4112
10000787,42371,Yellow Cab,LOS ANGELES CA,12.1,322.74,158.268
10000788,42378,Yellow Cab,LOS ANGELES CA,20.6,486.25,291.696
10000789,42377,Yellow Cab,LOS ANGELES CA,4.24,88.86,59.5296
10000790,42376,Yellow Cab,LOS ANGELES CA,28.75,602.51,358.8
10000791,42372,Yellow Cab,LOS ANGELES CA,26.78,654.21,372.7776
10000792,42376,Yellow Cab,LOS ANGELES CA,29.25,612.99,414.18
10000793,42376,Yellow Cab,LOS ANGELES CA,16.32,392.42,229.1328
10000794,42378,Yellow Cab,MIAMI FL,15.47,327.59,194.922
10000795,42375,Yellow Cab,MIAMI FL,26.5,641.32,330.72
10000796,42376,Yellow Cab,MIAMI FL,15.3,327.55,187.272
10000797,42377,Yellow Cab,MIAMI FL,4.28,100.59,57.0096
10000798,42376,Yellow Cab,MIAMI FL,38.85,922.12,554.778
10000799,42371,Yellow Cab,NASHVILLE TN,29.25,1001.93,361.53
10000800,42375,Yellow Cab,NASHVILLE TN,41.4,1174.32,506.736
10000801,42376,Yellow Cab,NEW YORK NY,18.08,446.12,253.8432
10000802,42378,Yellow Cab,NEW YORK NY,20.58,524.74,281.5344
10000803,42379,Yellow Cab,NEW YORK NY,19.19,505.08,241.794
10000804,42377,Yellow Cab,NEW YORK NY,34.92,899.95,477.7056
10000805,42376,Yellow Cab,NEW YORK NY,24.75,712.49,320.76
10000806,42371,Yellow Cab,NEW YORK NY,10.62,347.48,138.9096
10000807,42378,Yellow Cab,NEW YORK NY,4.8,142.13,59.328
10000808,42373,Yellow Cab,NEW YORK NY,39.6,1053.13,522.72
10000809,42372,Yellow Cab,NEW YORK NY,14.95,467.26,215.28
10000810,42380,Yellow Cab,NEW YORK NY,26.5,755.6,356.16
10000811,42376,Yellow Cab,NEW YORK NY,42.94,1271.45,515.28
10000812,42371,Yellow Cab,NEW YORK NY,5.82,171.76,76.824
10000813,42376,Yellow Cab,NEW YORK NY,11.4,281.3,147.744
10000814,42377,Yellow Cab,NEW YORK NY,18.36,498.34,240.1488
10000815,42377,Yellow Cab,NEW YORK NY,21.66,599.78,288.5112
10000816,42378,Yellow Cab,NEW YORK NY,32.76,961.04,463.8816
10000817,42375,Yellow Cab,NEW YORK NY,11.88,358.28,148.2624
10000818,42371,Yellow Cab,NEW YORK NY,27.3,810.52,343.98
10000819,42375,Yellow Cab,NEW YORK NY,22.23,670.42,306.774
10000820,42372,Yellow Cab,NEW YORK NY,33.6,1060.67,483.84
10000821,42371,Yellow Cab,NEW YORK NY,34.65,996.35,436.59
10000822,42376,Yellow Cab,NEW YORK NY,29.45,791.27,378.138
10000823,42379,Yellow Cab,NEW YORK NY,13.91,347.04,188.6196
10000824,42375,Yellow Cab,NEW YORK NY,26,762.73,312
10000825,42371,Yellow Cab,NEW YORK NY,28.62,802.71,405.2592
10000826,42378,Yellow Cab,NEW YORK NY,13.44,331.63,180.6336
10000827,42371,Yellow Cab,NEW YORK NY,22.8,769.19,309.168
10000828,42376,Yellow Cab,NEW YORK NY,2.36,60.82,29.1696
10000829,42377,Yellow Cab,NEW YORK NY,22.4,650.98,290.304
10000830,42380,Yellow Cab,NEW YORK NY,39.2,999.5,508.032
10000831,42381,Yellow Cab,NEW YORK NY,14.84,366.18,204.792
10000832,42371,Yellow Cab,NEW YORK NY,29.29,907.43,369.054
10000833,42377,Yellow Cab,NEW YORK NY,46.4,1246.69,612.48
10000834,42374,Yellow Cab,NEW YORK NY,19.08,528.34,258.7248
10000835,42378,Yellow Cab,NEW YORK NY,39.96,1139.39,498.7008
10000836,42376,Yellow Cab,NEW YORK NY,17.4,481.82,217.152
10000837,42371,Yellow Cab,NEW YORK NY,4.8,139.76,61.056
10000838,42380,Yellow Cab,NEW YORK NY,6.66,199.03,87.1128
10000839,42376,Yellow Cab,NEW YORK NY,5.05,145.38,70.296
10000840,42376,Yellow Cab,NEW YORK NY,44.03,1195.09,565.3452
10000841,42372,Yellow Cab,NEW YORK NY,2.24,75.57,31.7184
10000842,42381,Yellow Cab,NEW YORK NY,7.14,189.88,90.8208
10000843,42371,Yellow Cab,NEW YORK NY,5.45,175.87,69.324
10000844,42377,Yellow Cab,NEW YORK NY,23.92,649.25,289.9104
10000845,42371,Yellow Cab,NEW YORK NY,17.92,561.71,253.7472
10000846,42377,Yellow Cab,NEW YORK NY,24.61,681.47,295.32
10000847,42374,Yellow Cab,NEW YORK NY,39.96,1183.22,537.0624
10000848,42378,Yellow Cab,NEW YORK NY,41.04,1068.92,581.1264
10000849,42378,Yellow Cab,NEW YORK NY,32.77,817.58,424.6992
10000850,42376,Yellow Cab,NEW YORK NY,30.45,834.84,438.48
10000851,42372,Yellow Cab,NEW YORK NY,6.72,189.45,81.4464
10000852,42374,Yellow Cab,NEW YORK NY,28.56,814.34,390.7008
10000853,42371,Yellow Cab,NEW YORK NY,19.76,703.2,248.976
10000854,42372,Yellow Cab,NEW YORK NY,36,1138.6,449.28
10000855,42378,Yellow Cab,NEW YORK NY,8.33,244.37,115.9536
10000856,42379,Yellow Cab,NEW YORK NY,28.13,825.22,405.072
10000857,42371,Yellow Cab,NEW YORK NY,12.21,408.07,156.7764
10000858,42379,Yellow Cab,NEW YORK NY,10.62,291.17,152.928
10000859,42375,Yellow Cab,NEW YORK NY,19.2,473.76,239.616
10000860,42375,Yellow Cab,NEW YORK NY,17.28,435.86,221.8752
10000861,42374,Yellow Cab,NEW YORK NY,3.12,85.54,37.8144
10000862,42379,Yellow Cab,NEW YORK NY,19.95,503.21,284.886
10000863,42378,Yellow Cab,NEW YORK NY,32.67,913.62,462.6072
10000864,42371,Yellow Cab,NEW YORK NY,15.68,484.49,191.9232
10000865,42371,Yellow Cab,NEW YORK NY,5.88,176.12,72.6768
10000866,42376,Yellow Cab,NEW YORK NY,36.48,930.15,437.76
10000867,42375,Yellow Cab,NEW YORK NY,20.52,596.35,251.1648
10000868,42371,Yellow Cab,NEW YORK NY,8.82,262.32,105.84
10000869,42371,Yellow Cab,NEW YORK NY,3.06,104.7,36.72
10000870,42377,Yellow Cab,NEW YORK NY,7.35,219.65,94.374
10000871,42378,Yellow Cab,NEW YORK NY,6.72,173.19,96.768
10000872,42372,Yellow Cab,NEW YORK NY,23.76,686.92,293.6736
10000873,42379,Yellow Cab,NEW YORK NY,8.24,239.47,110.7456
10000874,42378,Yellow Cab,NEW YORK NY,10.26,255.98,123.12
10000875,42378,Yellow Cab,NEW YORK NY,41.34,1031.4,570.492
10000876,42375,Yellow Cab,NEW YORK NY,14.7,382.87,183.456
10000877,42371,Yellow Cab,NEW YORK NY,46,1373.41,629.28
10000878,42372,Yellow Cab,NEW YORK NY,12.72,364.96,175.536
10000879,42381,Yellow Cab,NEW YORK NY,25.08,687.61,325.0368
10000880,42379,Yellow Cab,NEW YORK NY,27.72,759.99,362.5776
10000881,42378,Yellow Cab,NEW YORK NY,27,740.25,340.2
10000882,42374,Yellow Cab,NEW YORK NY,5.5,162.86,71.94
10000883,42371,Yellow Cab,NEW YORK NY,27.27,848.51,333.7848
10000884,42378,Yellow Cab,NEW YORK NY,28.28,705.56,390.264
10000885,42371,Yellow Cab,NEW YORK NY,32.2,940.73,452.088
10000886,42372,Yellow Cab,NEW YORK NY,13.78,460.84,181.896
10000887,42378,Yellow Cab,NEW YORK NY,4.4,132.7,53.856
10000888,42372,Yellow Cab,NEW YORK NY,46.41,1544.45,595.9044
10000889,42372,Yellow Cab,NEW YORK NY,42.9,1393.18,586.872
10000890,42377,Yellow Cab,NEW YORK NY,31.05,834.26,398.682
10000891,42376,Yellow Cab,NEW YORK NY,42.94,1224.36,535.8912
10000892,42377,Yellow Cab,NEW YORK NY,25.5,741.07,315.18
10000893,42372,Yellow Cab,NEW YORK NY,16.35,498.24,200.124
10000894,42377,Yellow Cab,NEW YORK NY,21.28,635.94,275.7888
10000895,42379,Yellow Cab,NEW YORK NY,31.2,786.97,423.072
10000896,42371,Yellow Cab,NEW YORK NY,27.82,827.41,343.8552
10000897,42376,Yellow Cab,NEW YORK NY,17.82,532.54,237.3624
10000898,42377,Yellow Cab,NEW YORK NY,6.6,168.28,94.248
10000899,42380,Yellow Cab,NEW YORK NY,36.27,894.96,500.526
10000900,42372,Yellow Cab,NEW YORK NY,38.08,1265.36,461.5296
10000901,42375,Yellow Cab,NEW YORK NY,27.54,694.65,340.3944
10000902,42372,Yellow Cab,NEW YORK NY,41.44,1300.43,542.0352
10000903,42381,Yellow Cab,NEW YORK NY,36.89,991.17,442.68
10000904,42377,Yellow Cab,NEW YORK NY,8.12,224.85,103.2864
10000905,42380,Yellow Cab,NEW YORK NY,37.1,1068.02,534.24
10000906,42371,Yellow Cab,NEW YORK NY,19.57,552.86,248.9304
10000907,42373,Yellow Cab,NEW YORK NY,6,169.44,77.04
10000908,42378,Yellow Cab,NEW YORK NY,20.6,542.19,247.2
10000909,42380,Yellow Cab,NEW YORK NY,24.61,701.71,339.618
10000910,42378,Yellow Cab,NEW YORK NY,26.4,702.09,319.968
10000911,42376,Yellow Cab,NEW YORK NY,16.15,416.21,230.622
10000912,42371,Yellow Cab,NEW YORK NY,13.86,407.2,174.636
10000913,42376,Yellow Cab,NEW YORK NY,19.38,520.71,262.7928
10000914,42378,Yellow Cab,NEW YORK NY,40.28,1203.74,541.3632
10000915,42374,Yellow Cab,NEW YORK NY,3.51,102.01,49.7016
10000916,42378,Yellow Cab,NEW YORK NY,18.36,453.03,257.7744
